ro.build.id,ro.build.display.id,ro.product.name,ro.product.device,ro.product.board,ro.product.manufacturer,ro.product.brand,ro.product.model,ro.bootloader,ro.hardware,ro.build.type,ro.build.tags,ro.build.fingerprint,ro.build.user,ro.build.host,ro.build.version.incremental,ro.build.version.release,ro.build.version.sdk,ro.build.version.codename,screen.height,screen.width,screen.density,screen.xdpi,screen.ydpi,screen.dpi,screen.scaledDensity
RP1A.200720.012,RP1A.200720.012.A505FMPUS9CUH3,a50ser,a50,exynos9610,samsung,samsung,SM-A505FM,A505FMPUS9CUH3,exynos9610,user,release-keys,samsung/a50ser/a50:11/RP1A.200720.012/A505FMPUS9CUH3:user/release-keys,dpi,21HHAG11,A505FMPUS9CUH3,11,30,REL,2122,1080,2.81,0.0000,0.0000,0,0.00
RP1A.200720.011,RMX2002_11_C.12,RMX2002RU,RMX2002L1,RM6785,realme,realme,RMX2002,unknown,mt6785,user,release-keys,realme/RMX2002RU/RMX2002L1:11/RP1A.200720.011/1627302292426:user/release-keys,root,ubuntu-10-13,1627302292426,11,30,REL,2153,1080,3.00,0.0000,0.0000,0,0.00
RP1A.200720.012,RP1A.200720.012.N770FXXS8EUG3,r7naser,r7,exynos9810,samsung,samsung,SM-N770F,N770FXXS8EUG3,exynos9810,user,release-keys,samsung/r7naser/r7:11/RP1A.200720.012/N770FXXS8EUG3:user/release-keys,dpi,21DJGC23,N770FXXS8EUG3,11,30,REL,2276,1080,2.62,0.0000,0.0000,0,0.00
RKQ1.200826.002,RKQ1.200826.002 test-keys,alioth_ru,alioth,alioth,Xiaomi,POCO,M2012K11AG,unknown,qcom,user,release-keys,POCO/alioth_ru/alioth:11/RKQ1.200826.002/V12.5.3.0.RKHRUXM:user/release-keys,builder,c5-xm-ota-bd020.bj,V12.5.3.0.RKHRUXM,11,30,REL,2190,1080,2.75,0.0000,0.0000,0,0.00
RKQ1.200826.002,RKQ1.200826.002 test-keys,sweet_ru,sweet,sweet,Xiaomi,Redmi,M2101K6G,unknown,qcom,user,release-keys,Redmi/sweet_ru/sweet:11/RKQ1.200826.002/V12.5.3.0.RKFRUXM:user/release-keys,builder,m1-xm-ota-bd050.bj.idc.xiaomi.com,V12.5.3.0.RKFRUXM,11,30,REL,2177,1080,2.88,0.0000,0.0000,0,0.00
QP1A.190711.020,AL2522-Merlin-V101-Q-0815,merlinnfc_ru,merlinnfc,merlinnfc,Xiaomi,Redmi,M2003J15SC,unknown,mt6768,user,release-keys,Redmi/merlinnfc_ru/merlinnfc:10/QP1A.190711.020/V12.0.1.0.QJORUXM:user/release-keys,builder,c5-miui-ota-bd053.bj,V12.0.1.0.QJORUXM,10,29,REL,2110,1080,2.75,0.0000,0.0000,0,0.00
HONORLLD-L31,LLD-L31 9.1.0.162(C10E5R1P5),LLD-L31,HWLLD-H,LLD-L31A,HUAWEI,HONOR,LLD-L31,unknown,hi6250,user,release-keys,HONOR/LLD-L31/HWLLD-H:9/HONORLLD-L31/9.1.0.162C10:user/release-keys,test,cn-central-1b-d53b0f0661583119479288-2435616350-h3zkn,9.1.0.162C10,9,28,REL,2032,1080,3.00,0.0000,0.0000,0,0.00
QKQ1.191014.012,ONEPLUS A5000_23_201029,OnePlus5,OnePlus5,msm8998,OnePlus,OnePlus,ONEPLUS A5000,unknown,qcom,user,release-keys,OnePlus/OnePlus5/OnePlus5:10/QKQ1.191014.012/2010292059:user/release-keys,jenkins,rd-build-104,2010292059,10,29,REL,1920,1080,2.62,0.0000,0.0000,0,0.00
RKQ1.200826.002,RKQ1.200826.002 test-keys,sweet_eea,sweet,sweet,Xiaomi,Redmi,M2101K6G,unknown,qcom,user,release-keys,Redmi/sweet_eea/sweet:11/RKQ1.200826.002/V12.5.4.0.RKFEUXM:user/release-keys,builder,c4-xm-ota-bd008.bj,V12.5.4.0.RKFEUXM,11,30,REL,2177,1080,2.75,0.0000,0.0000,0,0.00
PPR1.180610.011,PPR1.180610.011.J530FMXXU8CSK3,j5y17ltexxm,j5y17lte,universal7870,samsung,samsung,SM-J530FM,J530FMXXU8CSK3,samsungexynos7870,user,release-keys,samsung/j5y17ltexxm/j5y17lte:9/PPR1.180610.011/J530FMXXU8CSK3:user/release-keys,dpi,SWDH2819,J530FMXXU8CSK3,9,28,REL,1280,720,2.00,0.0000,0.0000,0,0.00
RKQ1.200903.002,qssi-user 11 RKQ1.200903.002 V12.0.15.0.RFQMIXM,laurel_sprout,laurel_sprout,trinket,Xiaomi,Xiaomi,Mi A3,unknown,qcom,user,release-keys,Xiaomi/laurel_sprout/laurel_sprout:11/RKQ1.200903.002/V12.0.15.0.RFQMIXM:user/release-keys,builder,c4-xm-ota-bd036.bj,V12.0.15.0.RFQMIXM,11,30,REL,1411,720,2.00,0.0000,0.0000,0,0.00
QP1A.190711.020,QP1A.190711.020.G965FXXUGFUG4,star2lteser,star2lte,exynos9810,samsung,samsung,SM-G965F,G965FXXUGFUG4,samsungexynos9810,user,release-keys,samsung/star2lteser/star2lte:10/QP1A.190711.020/G965FXXUGFUG4:user/release-keys,dpi,SWDH7021,G965FXXUGFUG4,10,29,REL,1396,720,1.75,0.0000,0.0000,0,0.00
QP1A.190711.020,UMIDIGI_A3S_V1.4_20200624,A3S,A3S,A3S,UMIDIGI,UMIDIGI,A3S,unknown,mt6761,user,release-keys,UMIDIGI/A3S/A3S:10/QP1A.190711.020/1573464325:user/release-keys,liaozz,server-I620-T20,1573464325,10,29,REL,1408,720,2.00,0.0000,0.0000,0,0.00
QP1A.190711.020,build-20210119175422,galahad_eea,galahad,galahad,Xiaomi,Redmi,M2004J19C,unknown,mt6768,user,release-keys,Redmi/galahad_eea/galahad:10/QP1A.190711.020/V12.0.1.0.QJCEUXM:user/release-keys,builder,c4-miui-ota-bd138.bj,V12.0.1.0.QJCEUXM,10,29,REL,2134,1080,2.75,0.0000,0.0000,0,0.00
HONORSTK-LX1,STK-L21VHN 9.1.0.315(C10E1R1P2),STK-L21VHNRU,HWSTK-HF,STK-L21VHN,HUAWEI,HONOR,STK-LX1,unknown,kirin710,user,release-keys,HONOR/STK-L21VHNRU/HWSTK-HF:9/HONORSTK-LX1/9.1.0.315C10:user/release-keys,test,cn-central-1b-ea3c20b7b1577773182149-1083608926-4wk5m,9.1.0.315C10,9,28,REL,2224,1080,3.00,0.0000,0.0000,0,0.00
RP1A.200720.012,RP1A.200720.012.A725FXXU4AUJ2,a72qnsser,a72q,atoll,samsung,samsung,SM-A725F,A725FXXU4AUJ2,qcom,user,release-keys,samsung/a72qnsser/a72q:11/RP1A.200720.012/A725FXXU4AUJ2:user/release-keys,dpi,21DJF806,A725FXXU4AUJ2,11,30,REL,2170,1080,3.00,0.0000,0.0000,0,0.00
RP1A.200720.011,CPH2021_11_F.64,CPH2021RU,OP4B9B,oppo6771,OPPO,OPPO,CPH2021,unknown,mt6771,user,release-keys,OPPO/CPH2021RU/OP4B9B:11/RP1A.200720.011/1634328862743:user/release-keys,root,ubuntu-10-155,1634328862743,11,30,REL,2199,1080,3.00,0.0000,0.0000,0,0.00
QP1A.190711.020,QP1A.190711.020 release-keys,2015_RU,2015,k65v1_64_bsp,vivo,vivo,vivo 2015,unknown,mt6765,user,release-keys,vivo/2015_RU/2015:10/QP1A.190711.020/compiler11102240:user/release-keys,compiler,comsz01078157,compiler11102240,10,29,REL,1379,720,2.00,0.0000,0.0000,0,0.00
QP1A.190711.020,QP1A.190711.020.G965FXXUGFUG4,star2lteser,star2lte,exynos9810,samsung,samsung,SM-G965F,G965FXXUGFUG4,samsungexynos9810,user,release-keys,samsung/star2lteser/star2lte:10/QP1A.190711.020/G965FXXUGFUG4:user/release-keys,dpi,SWDH7021,G965FXXUGFUG4,10,29,REL,2768,1440,4.00,0.0000,0.0000,0,0.00
RP1A.200720.012,RP1A.200720.012.M315FXXU2BUAD,m31nsser,m31,exynos9611,samsung,samsung,SM-M315F,M315FXXU2BUAD,exynos9611,user,release-keys,samsung/m31nsser/m31:11/RP1A.200720.012/M315FXXU2BUAD:user/release-keys,dpi,SWDI2007,M315FXXU2BUAD,11,30,REL,2131,1080,2.62,0.0000,0.0000,0,0.00
PPR1.180610.011,UMIDIGI_A5_Pro.E_V1.7_20200430,A5_Pro_EEA,A5_Pro,A5_Pro,UMIDIGI,UMIDIGI,A5_Pro,unknown,mt6763,user,release-keys,UMIDIGI/A5_Pro_EEA/A5_Pro:9/PPR1.180610.011/1574306352:user/release-keys,liaozz,server-I620-T20,1574306352,9,28,REL,2064,1080,3.00,0.0000,0.0000,0,0.00
PPR1.180610.011,PPR1.180610.011.G950FXXUCDUD1,dreamltexx,dreamlte,universal8895,samsung,samsung,SM-G950F,G950FXXUCDUD1,samsungexynos8895,user,release-keys,samsung/dreamltexx/dreamlte:9/PPR1.180610.011/G950FXXUCDUD1:user/release-keys,dpi,SWDH4604,G950FXXUCDUD1,9,28,REL,1446,720,2.25,0.0000,0.0000,0,0.00
RP1A.200720.011,LE7n-H697MN-R-RU-210422V155,LE7n-RU,TECNO-LE7n,TECNO-LE7n,TECNO MOBILE LIMITED,TECNO,TECNO LE7n,unknown,mt6769,user,release-keys,TECNO/LE7n-RU/TECNO-LE7n:11/RP1A.200720.011/210422V155:user/release-keys,buildsrv-ci,buildsrv-186,210422V155,11,30,REL,2208,1080,3.00,0.0000,0.0000,0,0.00
RP1A.200720.011,AL5186-selene-build-20211017001523,eos_ru,eos,eos,Xiaomi,Redmi,21061119DG,unknown,mt6768,user,release-keys,Redmi/eos_ru/eos:11/RP1A.200720.011/V12.5.3.0.RKURUXM:user/release-keys,builder,m1-xm-ota-bd062.bj.idc.xiaomi.com,V12.5.3.0.RKURUXM,11,30,REL,2167,1080,2.75,0.0000,0.0000,0,0.00
RP1A.200720.012,RP1A.200720.012.M215FXXU2BUD3,m21nsser,m21,exynos9611,samsung,samsung,SM-M215F,M215FXXU2BUD3,exynos9611,user,release-keys,samsung/m21nsser/m21:11/RP1A.200720.012/M215FXXU2BUD3:user/release-keys,dpi,21DJ7B01,M215FXXU2BUD3,11,30,REL,2131,1080,2.62,0.0000,0.0000,0,0.00
HUAWEIVOG-L29,VOG-L29 10.1.0.151(C10E11R5P1),VOG-L29RU,HWVOG,VOG,HUAWEI,HUAWEI,VOG-L29,unknown,kirin980,user,release-keys,HUAWEI/VOG-L29RU/HWVOG:10/HUAWEIVOG-L29/10.1.0.151C10:user/release-keys,test,cn-central-1b-203f904e01596250713448-3719133672-nk6gg,10.1.0.151C10,10,29,REL,2147,1080,3.00,0.0000,0.0000,0,0.00
RP1A.200720.012,RP1A.200720.012.M325FVXXU2AUH1,m32ser,m32,k69v1_64_titan_marmot,samsung,samsung,SM-M325FV,M325FVXXU2AUH1,mt6769t,user,release-keys,samsung/m32ser/m32:11/RP1A.200720.012/M325FVXXU2AUH1:user/release-keys,dpi,21DJF810,M325FVXXU2AUH1,11,30,REL,2178,1080,3.00,0.0000,0.0000,0,0.00
RKQ1.201022.002,HD1900_14_211021,OnePlus7T,OnePlus7T,msmnile,OnePlus,OnePlus,HD1900,unknown,qcom,user,release-keys,OnePlus/OnePlus7T/OnePlus7T:11/RKQ1.201022.002/2110211506:user/release-keys,jenkins,rd-build-71,2110211506,11,30,REL,2332,1080,3.19,0.0000,0.0000,0,0.00
HUAWEIDUK-L09,DUK-L09 9.1.0.215(C10E2R1P6),DUK-L09,HWDUK,DUK,HUAWEI,HONOR,DUK-L09,unknown,hi3660,user,release-keys,HONOR/DUK-L09/HWDUK:9/HUAWEIDUK-L09/215C10:user/release-keys,test,main7f76821821564735729346-3287614505-rrs7t,215C10,9,28,REL,1806,1080,3.00,0.0000,0.0000,0,0.00
QP1A.190711.020,QP1A.190711.020.M215FXXU2ATJ5,m21nsser,m21,exynos9611,samsung,samsung,SM-M215F,M215FXXU2ATJ5,exynos9611,user,release-keys,samsung/m21nsser/m21:10/QP1A.190711.020/M215FXXU2ATJ5:user/release-keys,dpi,SWDH7919,M215FXXU2ATJ5,10,29,REL,2218,1080,2.62,0.0000,0.0000,0,0.00
HONORSTK-LX1,STK-L21HN 9.1.0.299(C10E1R1P2),STK-L21HNRU,HWSTK-HF,STK-L21HN,HUAWEI,HONOR,STK-LX1,unknown,kirin710,user,release-keys,HONOR/STK-L21HNRU/HWSTK-HF:9/HONORSTK-LX1/9.1.0.299C10:user/release-keys,test,cn-central-1b-50ed8dccd1577929170659-3459158295-35gc8,9.1.0.299C10,9,28,REL,2224,1080,3.00,0.0000,0.0000,0,0.00
QKQ1.190918.001,RMX1851_11_C.18,RMX1851RU,RMX1851,sdm710,Realme,Realme,RMX1851,unknown,qcom,user,release-keys,Realme/RMX1851RU/RMX1851:10/QKQ1.190918.001/1627114458:user/release-keys,root,Ubuntu-143-27,1627114458,10,29,REL,2132,1080,3.00,0.0000,0.0000,0,0.00
RP1A.200720.011,RP1A.200720.011,secret_global,secret,secret,Xiaomi,Redmi,M2101K7BG,unknown,mt6785,user,release-keys,Redmi/secret_global/secret:11/RP1A.200720.011/V12.5.13.0.RKLMIXM:user/release-keys,builder,c5-xm-ota-bd029.bj,V12.5.13.0.RKLMIXM,11,30,REL,2177,1080,2.75,0.0000,0.0000,0,0.00
QKQ1.190825.002,QKQ1.190825.002 test-keys,cepheus,cepheus,cepheus,Xiaomi,Xiaomi,MI 9,unknown,qcom,user,release-keys,Xiaomi/cepheus/cepheus:10/QKQ1.190825.002/V12.0.4.0.QFAMIXM:user/release-keys,builder,c4-miui-ota-bd070.bj,V12.0.4.0.QFAMIXM,10,29,REL,2135,1080,2.75,0.0000,0.0000,0,0.00
RP1A.200720.012,RP1A.200720.012.A525FXXU4AUI3,a52qnsser,a52q,atoll,samsung,samsung,SM-A525F,A525FXXU4AUI3,qcom,user,release-keys,samsung/a52qnsser/a52q:11/RP1A.200720.012/A525FXXU4AUI3:user/release-keys,dpi,21DJGC18,A525FXXU4AUI3,11,30,REL,2273,1080,2.62,0.0000,0.0000,0,0.00
RP1A.200720.012,RP1A.200720.012.M315FXXU2BUAD,m31nsser,m31,exynos9611,samsung,samsung,SM-M315F,M315FXXU2BUAD,exynos9611,user,release-keys,samsung/m31nsser/m31:11/RP1A.200720.012/M315FXXU2BUAD:user/release-keys,dpi,SWDI2007,M315FXXU2BUAD,11,30,REL,2122,1080,2.81,0.0000,0.0000,0,0.00
RP1A.200720.011,RMX2155_11_C.13,RMX2155RU,RMX2155L1,RM6785,realme,realme,RMX2155,unknown,mt6785,user,release-keys,realme/RMX2155RU/RMX2155L1:11/RP1A.200720.011/1634016814409:user/release-keys,root,ubuntu-9-142,1634016814409,11,30,REL,2153,1080,3.00,0.0000,0.0000,0,0.00
PKQ1.180904.001,PKQ1.180904.001,lavender,lavender,sdm660,Xiaomi,xiaomi,Redmi Note 7,unknown,qcom,user,release-keys,xiaomi/lavender/lavender:9/PKQ1.180904.001/V11.0.6.0.PFGMIXM:user/release-keys,builder,mi-server,V11.0.6.0.PFGMIXM,9,28,REL,2130,1080,2.75,0.0000,0.0000,0,0.00
QP1A.190711.020,QP1A.190711.020.A505FNPUS7BUC1,a50xser,a50,exynos9610,samsung,samsung,SM-A505FN,A505FNPUS7BUC1,exynos9610,user,release-keys,samsung/a50xser/a50:10/QP1A.190711.020/A505FNPUS7BUC1:user/release-keys,dpi,SWDH2809,A505FNPUS7BUC1,10,29,REL,2113,1080,3.00,0.0000,0.0000,0,0.00
RKQ1.200826.002,RKQ1.200826.002 test-keys,sweet_global,sweet,sweet,Xiaomi,Redmi,M2101K6G,unknown,qcom,user,release-keys,Redmi/sweet_global/sweet:11/RKQ1.200826.002/V12.5.8.0.RKFMIXM:user/release-keys,builder,c4-xm-ota-bd005.bj,V12.5.8.0.RKFMIXM,11,30,REL,2177,1080,2.75,0.0000,0.0000,0,0.00
RP1A.200720.011,RP1A.200720.011,begonia_ru,begonia,begonia,Xiaomi,Redmi,Redmi Note 8 Pro,unknown,mt6785,user,release-keys,Redmi/begonia_ru/begonia:11/RP1A.200720.011/V12.5.2.0.RGGRUXM:user/release-keys,builder,c4-miui-ota-bd088.bj,V12.5.2.0.RGGRUXM,11,30,REL,2134,1080,2.88,0.0000,0.0000,0,0.00
RP1A.200720.012,RP1A.200720.012.G985FXXU9DUH2,y2sser,y2s,exynos990,samsung,samsung,SM-G985F,G985FXXU9DUH2,exynos990,user,release-keys,samsung/y2sser/y2s:11/RP1A.200720.012/G985FXXU9DUH2:user/release-keys,dpi,21DJ6B24,G985FXXU9DUH2,11,30,REL,2192,1080,2.81,0.0000,0.0000,0,0.00
RP1A.200720.012,RP1A.200720.012.G770FXXU6EUJ3,r5qnaser,r5q,msmnile,samsung,samsung,SM-G770F,G770FXXU6EUJ3,qcom,user,release-keys,samsung/r5qnaser/r5q:11/RP1A.200720.012/G770FXXU6EUJ3:user/release-keys,dpi,21DJ6610,G770FXXU6EUJ3,11,30,REL,2181,1080,2.62,0.0000,0.0000,0,0.00
HUAWEIMAR-L21H,MAR-L21H 10.0.0.267(C10E3R1P1),MAR-LX1HRU,HWMAR,MAR,HUAWEI,HONOR,MAR-LX1H,unknown,kirin710,user,release-keys,HONOR/MAR-LX1HRU/HWMAR:10/HUAWEIMAR-L21H/10.0.0.267C10:user/release-keys,test,cn-central-1b-b46f373f01595993031497-3988816887-4wn26,10.0.0.267C10,10,29,REL,2107,1080,3.38,0.0000,0.0000,0,0.00
PKQ1.181105.001,00WW_6_19F,TA-1021_00WW,PLE,MSM8937,HMD Global,Nokia,TA-1021,unknown,qcom,user,release-keys,Nokia/TA-1021_00WW/PLE:9/PKQ1.181105.001/00WW_6_19F:user/release-keys,cm,cm-build-42-20,00WW_6_19F,9,28,REL,1920,1080,3.00,0.0000,0.0000,0,0.00
QKQ1.200830.002,Android-Q-build-20211010183731,lemon_ru,lemon,lemon,Xiaomi,Redmi,M2010J19SY,unknown,qcom,user,release-keys,Redmi/lemon_ru/lemon:10/QKQ1.200830.002/V12.0.6.0.QJQRUXM:user/release-keys,builder,c4-xm-ota-bd072.bj,V12.0.6.0.QJQRUXM,10,29,REL,2132,1080,2.88,0.0000,0.0000,0,0.00
RKQ1.201217.002,EB2103_16_210916,OnePlusNordCE,OnePlusNordCE,lito,OnePlus,OnePlus,EB2103,unknown,qcom,user,release-keys,OnePlus/OnePlusNordCE/OnePlusNordCE:11/RKQ1.201217.002/2109160900:user/release-keys,OnePlus,rd-build-75,2109160900,11,30,REL,2129,1080,3.38,0.0000,0.0000,0,0.00
RKQ1.201217.002,ONEPLUS A6010_41_210917,OnePlus6T,OnePlus6T,sdm845,OnePlus,OnePlus,ONEPLUS A6010,unknown,qcom,user,release-keys,OnePlus/OnePlus6T/OnePlus6T:11/RKQ1.201217.002/2109171636:user/release-keys,OnePlus,rd-build-75,2109171636,11,30,REL,2125,1080,2.81,0.0000,0.0000,0,0.00
RP1A.200720.012,RP1A.200720.012.T500XXU3BUH3,gta4lwifiser,gta4lwifi,bengal,samsung,samsung,SM-T500,T500XXU3BUH3,qcom,user,release-keys,samsung/gta4lwifiser/gta4lwifi:11/RP1A.200720.012/T500XXU3BUH3:user/release-keys,dpi,VPDJR106,T500XXU3BUH3,11,30,REL,1128,2000,1.50,0.0000,0.0000,0,0.00
PKQ1,PKQ1.WW_Phone-16.2017.2009.087-20200826,WW_X00TD,ASUS_X00T_4,sdm660,asus,asus,ASUS_X00TDB,unknown,qcom,user,release-keys,asus/WW_X00TD/ASUS_X00T_4:9/PKQ1/16.2017.2009.087-20200826:user/release-keys,jenkins,ubuntu,16.2017.2009.087-20200826,9,28,REL,2028,1080,3.00,0.0000,0.0000,0,0.00
PPR1.180610.011,PPR1.180610.011.G950FXXUCDUD1,dreamltexx,dreamlte,universal8895,samsung,samsung,SM-G950F,G950FXXUCDUD1,samsungexynos8895,user,release-keys,samsung/dreamltexx/dreamlte:9/PPR1.180610.011/G950FXXUCDUD1:user/release-keys,dpi,SWDH4604,G950FXXUCDUD1,9,28,REL,2960,1440,4.00,0.0000,0.0000,0,0.00
RKQ1.200826.002,RKQ1.200826.002 release-keys,vayu_global,vayu,vayu,Xiaomi,POCO,M2102J20SG,unknown,qcom,user,release-keys,POCO/vayu_global/vayu:11/RKQ1.200826.002/V12.5.5.0.RJUMIXM:user/release-keys,builder,xiaomi.eu,V12.5.5.0.RJUMIXM,11,30,REL,2265,1080,2.75,0.0000,0.0000,0,0.00
RP1A.200720.012,RP1A.200720.012.A515FXXU5EUJ4,a51nsser,a51,exynos9611,samsung,samsung,SM-A515F,A515FXXU5EUJ4,exynos9611,user,release-keys,samsung/a51nsser/a51:11/RP1A.200720.012/A515FXXU5EUJ4:user/release-keys,dpi,21HHAE04,A515FXXU5EUJ4,11,30,REL,2177,1080,2.81,0.0000,0.0000,0,0.00
RP1A.200720.012,RP1A.200720.012.M215FXXU2BUH6,m21nsser,m21,exynos9611,samsung,samsung,SM-M215F,M215FXXU2BUH6,exynos9611,user,release-keys,samsung/m21nsser/m21:11/RP1A.200720.012/M215FXXU2BUH6:user/release-keys,dpi,21DJFA02,M215FXXU2BUH6,11,30,REL,2113,1080,3.00,0.0000,0.0000,0,0.00
PQ3A.190705.003,PQ3A.190705.003,lavender,lavender,sdm660,Xiaomi,Xiaomi,Redmi Note 7,unknown,qcom,user,release-keys,xiaomi/lavender/lavender:9/PKQ1.180904.001/V10.3.6.0.PFGMIXM:user/release-keys,Nathan,lavender00,398ca7a6c0,9,28,REL,2129,1080,2.75,0.0000,0.0000,0,0.00
QKQ1.191008.001,QKQ1.191008.001,onc_eea,onc,msm8953,Xiaomi,xiaomi,Redmi 7,unknown,qcom,user,release-keys,xiaomi/onc_eea/onc:10/QKQ1.191008.001/V11.0.2.0.QFLEUXM:user/release-keys,builder,c5-miui-ota-bd20.bj,V11.0.2.0.QFLEUXM,10,29,REL,1357,720,2.25,0.0000,0.0000,0,0.00
QKQ1.190828.002,00WW_4_15O,Plate2_00WW,PL2_sprout,SDM630,HMD Global,Nokia,Nokia 6.1,unknown,qcom,user,release-keys,Nokia/Plate2_00WW/PL2_sprout:10/QKQ1.190828.002/00WW_4_15O:user/release-keys,cm,cm-build-42-110-5050,00WW_4_15O,10,29,REL,1794,1080,2.62,0.0000,0.0000,0,0.00
PPR1.180610.011,PPR1.180610.011.A530FXXSCCTE1,jackpotltexx,jackpotlte,universal7885,samsung,samsung,SM-A530F,A530FXXSCCTE1,samsungexynos7885,user,release-keys,samsung/jackpotltexx/jackpotlte:9/PPR1.180610.011/A530FXXSCCTE1:user/release-keys,dpi,SWDI3308,A530FXXSCCTE1,9,28,REL,2094,1080,2.62,0.0000,0.0000,0,0.00
QKQ1.191014.012,ONEPLUS A5010_43_201029,OnePlus5T,OnePlus5T,msm8998,OnePlus,OnePlus,ONEPLUS A5010,unknown,qcom,user,release-keys,OnePlus/OnePlus5T/OnePlus5T:10/QKQ1.191014.012/2010292059:user/release-keys,jenkins,rd-build-105,2010292059,10,29,REL,2118,1080,2.62,0.0000,0.0000,0,0.00
PPR1.180610.011,PPR1.180610.011.G955FXXUCDUD1,dream2ltexx,dream2lte,universal8895,samsung,samsung,SM-G955F,G955FXXUCDUD1,samsungexynos8895,user,release-keys,samsung/dream2ltexx/dream2lte:9/PPR1.180610.011/G955FXXUCDUD1:user/release-keys,dpi,SWDH4621,G955FXXUCDUD1,9,28,REL,1396,720,1.75,0.0000,0.0000,0,0.00
PQ3A.190801.002,lineage_zl1-userdebug 9 PQ3A.190801.002 eng.voron.20201029.074540,ZL1_CN,le_zl0,msm8996,LeEco,LeEco,LEX722,unknown,qcom,userdebug,release-keys,LeEco/ZL1_NA/le_zl1:6.0.1/WEXNAOP5802101261S/letv01261206:user/release-keys,voron,Ubuntu-PC,eng.voron.20201029.074540,9,28,REL,1920,1080,2.62,0.0000,0.0000,0,0.00
RP1A.200720.011,RP1A.200720.011,merlinnfc_ru,merlinnfc,merlinnfc,Xiaomi,Redmi,M2003J15SC,unknown,mt6768,user,release-keys,Redmi/merlinnfc_ru/merlinnfc:11/RP1A.200720.011/V12.5.1.0.RJORUXM:user/release-keys,builder,c5-miui-ota-bd052.bj,V12.5.1.0.RJORUXM,11,30,REL,2154,1080,1.82,0.0000,0.0000,0,0.00
RP1A.200720.012,RP1A.200720.012.A515FXXU5EUJ2,a51nsser,a51,exynos9611,samsung,samsung,SM-A515F,A515FXXU5EUJ2,exynos9611,user,release-keys,samsung/a51nsser/a51:11/RP1A.200720.012/A515FXXU5EUJ2:user/release-keys,dpi,21HHAF13,A515FXXU5EUJ2,11,30,REL,2168,1080,3.00,0.0000,0.0000,0,0.00
PKQ1.181105.001,00WW_6_19F,TA-1024_00WW,ND1,MSM8937,HMD Global,Nokia,TA-1024,unknown,qcom,user,release-keys,Nokia/TA-1024_00WW/ND1:9/PKQ1.181105.001/00WW_6_19F:user/release-keys,cm,cm-build-42-20,00WW_6_19F,9,28,REL,1280,720,2.00,0.0000,0.0000,0,0.00
QKQ1.191008.001,QKQ1.191008.001,onc,onc,msm8953,Xiaomi,xiaomi,Redmi 7,unknown,qcom,user,release-keys,xiaomi/onc/onc:10/QKQ1.191008.001/V11.0.2.0.QFLMIXM:user/release-keys,builder,c5-miui-ota-bd18.bj,V11.0.2.0.QFLMIXM,10,29,REL,1369,720,2.00,0.0000,0.0000,0,0.00
RP1A.200720.011,RP1A.200720.011,lancelot_global,lancelot,lancelot,Xiaomi,Redmi,M2004J19C,unknown,mt6768,user,release-keys,Redmi/lancelot_global/lancelot:11/RP1A.200720.011/V12.5.1.0.RJCMIXM:user/release-keys,builder,c4-miui-ota-bd141.bj,V12.5.1.0.RJCMIXM,11,30,REL,2134,1080,2.75,0.0000,0.0000,0,0.00
RP1A.200720.011,RP1A.200720.011,begonia,begonia,begonia,Xiaomi,Redmi,Redmi Note 8 Pro,unknown,mt6785,user,release-keys,Redmi/begonia/begonia:11/RP1A.200720.011/V12.5.1.0.RGGMIXM:user/release-keys,builder,c4-miui-ota-bd087.bj,V12.5.1.0.RGGMIXM,11,30,REL,2134,1080,2.75,0.0000,0.0000,0,0.00
QKQ1.191008.001,QKQ1.191008.001.WW_user_100.10.107.123_20210131 release-keys,RU_Z01RD,ASUS_Z01R_1,sdm845,asus,asus,ZS620KL,unknown,qcom,user,release-keys,asus/RU_Z01RD/ASUS_Z01R_1:10/QKQ1.191008.001/WW_100.10.107.123_20210131:user/release-keys,builder4,builder4,WW_user_100.10.107.123_20210131,10,29,REL,2159,1080,2.62,0.0000,0.0000,0,0.00
PPR1.180610.011,PPR1.180610.011.T595PUU4BTE2,gta2xllteser,gta2xllte,msm8953,samsung,samsung,SM-T595,T595PUU4BTE2,qcom,user,release-keys,samsung/gta2xllteser/gta2xllte:9/PPR1.180610.011/T595PUU4BTE2:user/release-keys,dpi,SWDH2516,T595PUU4BTE2,9,28,REL,1848,1200,1.50,0.0000,0.0000,0,0.00
PKQ1.190319.001,ZQL2115-olive-build-20200326232850,olive_ru,olive,QC_Reference_Phone,Xiaomi,Xiaomi,Redmi 8,unknown,qcom,user,release-keys,Xiaomi/olive_ru/olive:9/PKQ1.190319.001/V11.0.5.0.PCNRUXM:user/release-keys,builder,c4-miui-ota-bd105.bj,V11.0.5.0.PCNRUXM,9,28,REL,1369,720,2.00,0.0000,0.0000,0,0.00
RKQ1.201217.002,RMX1921_11_F.03,RMX1921RU,RMX1921,sdm710,realme,realme,RMX1921,unknown,qcom,user,release-keys,realme/RMX1921RU/RMX1921:11/RKQ1.201217.002/1626947099367:user/release-keys,root,ubuntu-9-159,1626947099367,11,30,REL,2132,1080,3.00,0.0000,0.0000,0,0.00
